step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
235,CASH_IN,3565.71,C216763663,74498.62,70932.91,C594612888,65430.59,68996.3,0,0
433,CASH_IN,443.78,C836059336,41592.88,41149.1,C731268027,477480.76,477924.54,0,0
496,CASH_OUT,9509.27,C974097480,50155.02,40645.75,C551792747,392072.92,401582.19,0,0
100,CASH_IN,39234.15,C740385433,124733.57,85499.42,C781581955,36841.43,76075.58,0,0
599,PAYMENT,8489.91,C928223643,40541.4,32051.49,C739124162,440824.61,449314.52,0,0
403,CASH_IN,27016.72,C980324126,20632.64,0.0,C452994790,24167.08,51183.8,0,0
396,CASH_IN,15409.37,C506852607,19453.02,4043.65,C681386019,3526.51,18935.88,0,0
527,PAYMENT,49771.7,C451551922,852895.37,803123.67,C517727993,1219172.15,1268943.85,0,0
415,PAYMENT,1863.84,C630745374,3161704.2,3159840.36,C610674706,1363440.27,1365304.11,0,0
613,CASH_IN,30464.68,C792551787,30442.75,0.0,M698779777,0.0,0.0,0,0
677,PAYMENT,137333.0,C808846515,31762.6,0.0,C113493954,101876.12,239209.12,0,0
463,CASH_OUT,380008.41,C166016032,131121.69,0.0,C468240534,18573.96,398582.37,0,0
541,CASH_IN,68219.74,C197209076,78196.13,9976.39,M465712145,0.0,0.0,0,0
626,CASH_OUT,10479.82,C333658861,44589.74,34109.92,M443213850,0.0,0.0,0,0
619,CASH_IN,1904.72,C977283140,4914.57,3009.85,M471907995,0.0,0.0,0,0
364,TRANSFER,2380.5,C249160711,11721.0,9340.5,M983290841,0.0,0.0,0,0
130,CASH_OUT,6249.38,C723594774,238886.14,232636.76,M577152687,0.0,0.0,0,0
84,CASH_OUT,131911.11,C910662740,34274.38,0.0,C262971060,551690.08,683601.19,0,0
271,CASH_OUT,3657.17,C783042414,3055988.09,3052330.92,M596012400,0.0,0.0,0,0
244,PAYMENT,10608.34,C969558400,2804793.49,2794185.15,M897329706,0.0,0.0,0,0
388,TRANSFER,33227.92,C100197929,9555.41,0.0,C635769949,34946.54,68174.46,0,0
214,PAYMENT,58.64,C912906014,841894.57,841835.93,C326170181,168275.39,168334.03,0,0
166,CASH_OUT,1643.99,C257545151,45850.7,44206.71,C671488738,867499.7,869143.69,0,0
59,PAYMENT,151714.66,C809615999,80027.39,0.0,C849176905,374254.29,525968.95,0,0
602,CASH_IN,38729.38,C260219920,244178.43,205449.05,M282550509,0.0,0.0,0,0
504,PAYMENT,39123.04,C586377578,444684.94,405561.9,C822613163,12707.92,51830.96,0,0
706,CASH_IN,1979.81,C670431597,14153.53,12173.72,C518825082,53144.96,55124.77,0,0
123,CASH_OUT,71485.68,C412999235,4774463.46,4702977.78,C374547837,1731625.19,1803110.87,0,0
648,CASH_IN,2379.36,C518740692,104712.45,102333.09,C532651629,14847.67,17227.03,0,0
413,CASH_OUT,9295.84,C760965579,1149.11,0.0,C134645896,30743.7,40039.54,0,0
139,CASH_OUT,22972.17,C720549135,35467.85,12495.68,M809419607,0.0,0.0,0,0
229,CASH_IN,28263.6,C580134151,4118385.82,4090122.22,C713442972,4271.21,32534.81,0,0
274,PAYMENT,16989.01,C310095433,18346.09,1357.08,C184405248,22235.94,39224.95,0,0
439,CASH_OUT,5994.55,C320827549,5834016.73,5828022.18,M777943476,0.0,0.0,0,0
562,TRANSFER,507.06,C831773074,76707.93,76200.87,C622416756,7696.3,8203.36,0,0
118,CASH_IN,9168.5,C439944210,59386.15,50217.65,C702718913,35385.59,44554.09,0,0
714,CASH_OUT,313.33,C421838360,7346.1,7032.77,C470762184,546543.73,546857.06,0,0
483,PAYMENT,18984.33,C712329631,205644.85,186660.52,M189219358,0.0,0.0,0,0
395,CASH_IN,1866.85,C952923229,31116.65,29249.8,C322856401,900978.4,902845.25,0,0
703,CASH_IN,6378.62,C829670847,57554.3,51175.68,C903170583,282626.31,289004.93,0,0
460,CASH_OUT,3761.98,C427008211,39205.85,35443.87,C668644813,96651.08,100413.06,0,0
693,PAYMENT,18939.76,C566784595,322696.07,303756.31,C496416310,3652.36,22592.12,0,0
78,PAYMENT,2477.1,C870722451,39757.22,37280.12,M426452658,0.0,0.0,0,0
412,CASH_IN,11900.28,C469651326,396.21,0.0,C413342602,7070.95,18971.23,0,0
75,CASH_OUT,10687.42,C195871622,11002.84,315.42,C906227124,5206.44,15893.86,0,0
295,CASH_IN,8943.26,C725698331,4281.65,0.0,C438591692,359211.11,368154.37,0,0
21,CASH_OUT,14603.46,C108717978,1161074.79,1146471.33,C584793554,282869.42,297472.88,0,0
171,CASH_IN,1334.44,C756583196,197837.3,196502.86,C824240334,2925.55,4259.99,0,0
15,TRANSFER,1409.75,C648063464,65901.45,64491.7,C601845574,93693.34,95103.09,0,0
211,CASH_OUT,69578.69,C534003670,40497.31,0.0,C131744717,418466.39,488045.08,0,0
560,CASH_OUT,804.48,C236961886,3533.12,2728.64,C267396883,276374.89,277179.37,0,0
86,PAYMENT,208881.36,C415878379,38121.27,0.0,C770941214,242326.2,451207.56,0,0
149,CASH_IN,6590.31,C167012825,402542.11,395951.8,M728071202,0.0,0.0,0,0
700,CASH_OUT,2262.63,C496450063,307829.45,305566.82,M279029593,0.0,0.0,0,0
372,PAYMENT,29487.53,C689360922,141062.35,111574.82,C770299588,227348.69,256836.22,0,0
480,CASH_IN,3486.49,C157045020,3703.9,217.41,C477555948,1564716.74,1568203.23,0,0
151,CASH_IN,13457.55,C100905503,13836.86,379.31,C706548633,177734.07,191191.62,0,0
141,CASH_IN,52293.23,C855220739,126022.97,73729.74,C563352662,16763.24,69056.47,0,0
69,PAYMENT,23620.8,C701327907,6026.69,0.0,C546024829,230670.17,254290.97,0,0
260,TRANSFER,15363.35,C981277125,253612.14,238248.79,C921348247,11065.34,26428.69,0,0
521,CASH_OUT,21632.39,C485735987,4175.51,0.0,C125134519,382534.09,404166.48,0,0
633,CASH_OUT,8605.11,C217787669,6598.43,0.0,C906797157,7287628.09,7296233.2,0,0
371,PAYMENT,27354.65,C403019866,4233.36,0.0,C404822078,184464.93,211819.58,0,0
419,PAYMENT,1621.06,C133484360,22280.0,20658.94,C697472351,133873.3,135494.36,0,0
101,CASH_IN,72306.84,C352588284,2858.54,0.0,M898919770,0.0,0.0,0,0
661,CASH_OUT,6410.48,C563550988,22641.87,16231.39,C626946182,272232.41,278642.89,0,0
658,CASH_IN,10569.98,C854005004,9678.27,0.0,M352027142,0.0,0.0,0,0
243,CASH_IN,5062.79,C733683639,15221.82,10159.03,C502958483,149903.06,154965.85,0,0
512,PAYMENT,20113.9,C523342384,228252.52,208138.62,C677235776,307836.45,327950.35,0,0
555,CASH_IN,39386.78,C771318744,58620.61,19233.83,C241408993,1290774.14,1330160.92,0,0
95,CASH_OUT,1829.68,C441586594,227867.76,226038.08,C506334876,8753.73,10583.41,0,0
226,CASH_OUT,7303.26,C864261139,5071707.96,5064404.7,C751892005,679418.44,686721.7,0,0
518,CASH_IN,10454.45,C511017218,2046.77,0.0,C232600684,67749.0,78203.45,0,0
214,PAYMENT,15591.56,C535974242,20131.47,4539.91,C204131289,88758.12,104349.68,0,0
718,CASH_OUT,5232.59,C509702344,7643.03,2410.44,C524933004,755437.6,760670.19,0,0
67,PAYMENT,4238.91,C567281753,14901.31,10662.4,M334403617,0.0,0.0,0,0
396,CASH_IN,30612.18,C685316847,127157.35,96545.17,M326887199,0.0,0.0,0,0
612,PAYMENT,17377.94,C326791535,2063370.11,2045992.17,C218791028,120490.47,137868.41,0,0
12,CASH_OUT,11194.72,C811340600,217251.03,206056.31,C712832797,137329.32,148524.04,0,0
237,PAYMENT,52791.63,C286197687,158011.91,105220.28,C410686099,40719.75,93511.38,0,0
399,CASH_IN,1089.43,C609889300,479716.99,478627.56,C291794383,496268.59,497358.02,0,0
407,CASH_OUT,26840.82,C249324059,1183274.47,1156433.65,C270851134,15115.43,41956.25,0,0
480,CASH_OUT,14192.11,C302107025,2177514.59,2163322.48,C923425368,3784.85,17976.96,0,0
647,PAYMENT,913.81,C696379379,158595.65,157681.84,M934860763,0.0,0.0,0,0
222,PAYMENT,46606.29,C512955792,8738.08,0.0,C888621182,474177.48,520783.77,0,0
156,CASH_OUT,19629.62,C486856173,30366.48,10736.86,C530695570,501586.67,521216.29,0,0
654,CASH_OUT,23980.89,C548003203,991.99,0.0,C690633547,302713.63,326694.52,0,0
428,CASH_OUT,5138.5,C265643247,277240.82,272102.32,C538640915,82722.34,87860.84,0,0
158,CASH_OUT,25435.06,C409743234,10902.36,0.0,M477983555,0.0,0.0,0,0
416,CASH_OUT,2706.99,C819477978,14283.71,11576.72,C906681748,123413.88,126120.87,0,0
326,PAYMENT,1076.93,C234807378,121446.82,120369.89,C333810072,141945.67,143022.6,0,0
371,PAYMENT,7945.94,C244179313,1217.06,0.0,C549017351,1035.42,8981.36,0,0
344,PAYMENT,22303.83,C112458366,471530.82,449226.99,C743438223,66691.75,88995.58,0,0
262,PAYMENT,37137.72,C177036673,181821.26,144683.54,C399444821,3173.68,40311.4,0,0
283,CASH_OUT,10158.2,C796202652,25178.73,15020.53,M442956891,0.0,0.0,0,0
229,PAYMENT,9048.01,C116866122,54271.02,45223.01,M927317727,0.0,0.0,0,0
280,CASH_OUT,37104.02,C254614401,15649.82,0.0,M489955840,0.0,0.0,0,0
290,CASH_OUT,4910.32,C874532101,10949672.06,10944761.74,C776753340,58538.59,63448.91,0,0
680,CASH_OUT,3487.06,C622591579,9567.22,6080.16,C213428775,138972.14,142459.2,0,0
47,DEBIT,91799.14,C806443412,114194.52,22395.38,C813216442,12123.78,103922.92,0,0
715,CASH_OUT,5342.01,C568940756,35383.55,30041.54,M837492998,0.0,0.0,0,0
214,TRANSFER,32045.79,C245788098,66693.4,34647.61,C779810192,95882.61,127928.4,0,0
24,PAYMENT,62283.11,C190906681,166906.95,104623.84,C917926197,53642.92,115926.03,0,0
321,PAYMENT,11103.43,C247339141,180427.73,169324.3,C783127927,400774.88,411878.31,0,0
274,CASH_IN,12037.45,C789603056,29322.33,17284.88,C441208413,359253.6,371291.05,0,0
556,CASH_OUT,120175.2,C965373223,5859.0,0.0,M639345534,0.0,0.0,0,0
313,CASH_OUT,1139.15,C546521400,13846.88,12707.73,M675125160,0.0,0.0,0,0
363,TRANSFER,1110.54,C589657032,23831.34,22720.8,C671776543,16150.12,17260.66,0,0
668,PAYMENT,27537.61,C947105447,18152.23,0.0,M521092945,0.0,0.0,0,0
380,CASH_OUT,4389.04,C846669883,7453.5,3064.46,C341698434,447894.09,452283.13,0,0
711,CASH_OUT,29502.87,C749001242,146703.39,117200.52,M533755155,0.0,0.0,0,0
674,CASH_IN,7445.45,C557096375,3978.02,0.0,C631323119,885973.8,893419.25,0,0
470,CASH_IN,28258.74,C769207967,54023.82,25765.08,C912638078,9131.67,37390.41,0,0
675,PAYMENT,2159.88,C293055963,2288.68,128.8,C598123804,30833.22,32993.1,0,0
116,CASH_OUT,20326.55,C587902225,530777.37,510450.82,C407394485,297173.07,317499.62,0,0
605,CASH_IN,3822.09,C646980102,17508.13,13686.04,M987059388,0.0,0.0,0,0
42,CASH_OUT,23869.25,C555400410,13971.72,0.0,C582599626,7189631.19,7213500.44,0,0
379,PAYMENT,281220.61,C692759204,9984.68,0.0,M268542889,0.0,0.0,0,0
722,PAYMENT,2424.21,C980544989,1812839.04,1810414.83,M290725138,0.0,0.0,0,0
206,PAYMENT,4764.12,C583232960,851634.9,846870.78,C529555102,458136.84,462900.96,0,0
466,PAYMENT,6690.11,C513084285,66750.69,60060.58,C409675531,1673620.98,1680311.09,0,0
732,CASH_IN,13149.34,C481508232,21940.25,8790.91,M103583486,0.0,0.0,0,0
280,CASH_IN,260.6,C342387465,3802828.21,3802567.61,C671945444,37134.5,37395.1,0,0
648,PAYMENT,8517.33,C299491606,162002.41,153485.08,C991062156,53463.64,61980.97,0,0
618,CASH_OUT,5838.77,C556095308,35936.66,30097.89,M458688662,0.0,0.0,0,0
118,CASH_OUT,5900.76,C749155592,19494.71,13593.95,C919195114,7725.05,13625.81,0,0
237,CASH_OUT,12604.41,C107977894,307303.74,294699.33,C598239279,6240.08,18844.49,0,0
309,PAYMENT,13781.86,C720556736,38517.29,24735.43,M804579307,0.0,0.0,0,0
456,PAYMENT,13465.34,C634891964,4114.22,0.0,M284974223,0.0,0.0,0,0
475,CASH_OUT,1610.71,C884812266,84439.39,82828.68,M833743378,0.0,0.0,0,0
100,CASH_OUT,5565.88,C354208336,96518.33,90952.45,C205573615,141458.37,147024.25,0,0
261,CASH_OUT,5226.22,C864643763,65426.89,60200.67,C511622607,120918.41,126144.63,0,0
305,PAYMENT,17871.1,C638727202,164450.13,146579.03,C722939720,1223905.65,1241776.75,0,0
354,PAYMENT,1902.39,C389105464,31351.25,29448.86,C801265340,380560.91,382463.3,0,0
286,PAYMENT,10829.76,C541133739,60720.1,49890.34,M548931346,0.0,0.0,0,0
328,CASH_IN,90516.46,C686441554,58691.44,0.0,C549113543,1678263.05,1768779.51,0,0
103,CASH_IN,149.71,C718853630,4114.55,3964.84,C540549617,22559.1,22708.81,0,0
63,PAYMENT,6280.07,C494031067,244155.48,237875.41,M302802939,0.0,0.0,0,0
687,CASH_OUT,412.71,C135929409,179947.39,179534.68,M783347422,0.0,0.0,0,0
282,PAYMENT,8106.41,C140657269,432981.04,424874.63,C131182529,1568945.88,1577052.29,0,0
441,PAYMENT,28373.06,C710045960,7956.37,0.0,C764513013,651493.23,679866.29,0,0
293,CASH_OUT,3765.48,C618905205,25711.5,21946.02,M340724985,0.0,0.0,0,0
738,TRANSFER,32503.08,C856861869,550286.03,517782.95,C248790594,7550393.87,7582896.95,0,0
7,PAYMENT,62396.14,C495758262,18914.33,0.0,C754666903,769058.15,831454.29,0,0
639,PAYMENT,14804.14,C221509314,2175827.64,2161023.5,M765634347,0.0,0.0,0,0
92,PAYMENT,3742.62,C723058861,2646.93,0.0,C640480028,1673680.16,1677422.78,0,0
190,CASH_OUT,18106.14,C617042023,19329.55,1223.41,C186442457,6877.25,24983.39,0,0
476,CASH_OUT,100844.61,C841415799,23630.02,0.0,C743781418,315484.61,416329.22,0,0
511,PAYMENT,1100.25,C185967108,275811.31,274711.06,C712660659,56412.57,57512.82,0,0
462,CASH_OUT,42711.84,C252565264,1674077.97,1631366.13,M886137921,0.0,0.0,0,0
53,CASH_OUT,1172.19,C884030674,109953.72,108781.53,C538919097,545886.62,547058.81,0,0
486,TRANSFER,831.84,C885220076,316.83,0.0,M124517413,0.0,0.0,0,0
644,PAYMENT,1273.75,C665226339,50917.69,49643.94,C448987901,203616.66,204890.41,0,0
490,CASH_OUT,7638.22,C905931508,76593.33,68955.11,M754781192,0.0,0.0,0,0
364,CASH_OUT,53878.51,C936305099,131429.89,77551.38,C368371844,5223.03,59101.54,0,0
112,PAYMENT,396.78,C400025339,51167.63,50770.85,C278733850,7172.61,7569.39,0,0
409,CASH_OUT,35750.17,C599221581,816473.28,780723.11,M711287818,0.0,0.0,0,0
7,CASH_OUT,6440.38,C655070355,10131.91,3691.53,M771620278,0.0,0.0,0,0
742,PAYMENT,1549.47,C184003766,7619.6,6070.13,C606713306,1031510.22,1033059.69,0,0
668,CASH_OUT,19680.12,C661950074,17593.16,0.0,C834829245,1376.52,21056.64,0,0
197,PAYMENT,3974.89,C755058332,10894191.09,10890216.2,C197674471,1336867.69,1340842.58,0,0
735,PAYMENT,239990.42,C194968544,41784.89,0.0,C497602212,2624703.26,2864693.68,0,0
367,CASH_OUT,17114.7,C363315107,595771.62,578656.92,C124394894,234086.38,251201.08,0,0
250,CASH_OUT,8812.54,C607291015,573774.61,564962.07,C897752993,3544594.44,3553406.98,0,0
595,PAYMENT,21425.31,C777169078,1924.17,0.0,C745686685,149241.02,170666.33,0,0
240,PAYMENT,60796.35,C896379397,53472.62,0.0,C948127045,13187.63,73983.98,0,0
380,CASH_OUT,70350.47,C812682111,562663.48,492313.01,C802351753,84066.98,154417.45,0,0
471,CASH_OUT,32599.68,C818029567,18318695.81,18286096.13,C518049981,4030575.14,4063174.82,0,0
701,TRANSFER,63907.97,C183839817,517474.74,453566.77,C692767076,47749.12,111657.09,0,0
455,CASH_OUT,49261.47,C834518883,30186.17,0.0,M649042259,0.0,0.0,0,0
366,TRANSFER,31695.71,C780416949,1110673.74,1078978.03,C307266073,482522.51,514218.22,0,0
290,CASH_OUT,4485.14,C678958595,25276.69,20791.55,M273279673,0.0,0.0,0,0
403,CASH_OUT,53415.5,C956951458,6229.45,0.0,C591525614,3908.25,57323.75,0,0
58,PAYMENT,4260.07,C722371297,242719.26,238459.19,C496279795,2597523.73,2601783.8,0,0
521,CASH_OUT,12032.36,C435544022,3280.44,0.0,C876379876,24580.92,36613.28,0,0
304,CASH_OUT,4608.98,C758245742,18198.22,13589.24,C356962879,3374117.65,3378726.63,0,0
115,CASH_OUT,22269.48,C156665940,1171131.15,1148861.67,C288131372,78633.71,100903.19,0,0
210,TRANSFER,55234.55,C468879895,248865.84,193631.29,C606987486,79315.26,134549.81,0,0
41,PAYMENT,4401.51,C674487589,10636.96,6235.45,C865355140,759747.31,764148.82,0,0
173,PAYMENT,974.97,C935937148,79277.44,78302.47,M314517837,0.0,0.0,0,0
234,CASH_IN,36894.13,C111578585,49504.12,12609.99,C446522472,63331.49,100225.62,0,0
590,CASH_IN,38307.41,C603444049,367572.6,329265.19,C242431913,92582.92,130890.33,0,0
620,PAYMENT,84685.3,C587516124,128025.94,43340.64,C414586943,48254.31,132939.61,0,0
403,CASH_OUT,30971.99,C650467819,81596.26,50624.27,C169592233,51518.56,82490.55,0,0
39,CASH_OUT,32062.91,C603834447,55653.8,23590.89,C133167626,439398.35,471461.26,0,0
119,CASH_OUT,2762.44,C716290544,6636.53,3874.09,C322272362,135678.9,138441.34,0,0
335,CASH_OUT,24478.33,C887927373,946292.26,921813.93,C720195688,2015395.45,2039873.78,0,0
336,CASH_OUT,202853.96,C455960435,138367.36,0.0,C595187813,40655.27,243509.23,0,0
539,CASH_OUT,3535.15,C552062605,31040.23,27505.08,M593054651,0.0,0.0,0,0
616,TRANSFER,1303.78,C478939097,35894.07,34590.29,C363117180,675417.91,676721.69,0,0
74,TRANSFER,10005.03,C957085656,48811.78,38806.75,M834086245,0.0,0.0,0,0
191,CASH_OUT,33062.65,C416343609,11561.46,0.0,C747733667,97756.88,130819.53,0,0
324,CASH_OUT,11212.31,C410535202,19233.59,8021.28,C576368989,431401.74,442614.05,0,0
147,CASH_OUT,117672.02,C279860527,427775.42,310103.4,M359720591,0.0,0.0,0,0
284,CASH_OUT,2229.27,C137931259,2618.74,389.47,M955507623,0.0,0.0,0,0
213,CASH_OUT,834.36,C846305497,2462993.72,2462159.36,M289921188,0.0,0.0,0,0
635,TRANSFER,69113.2,C741707324,60331.72,0.0,C595431160,26417.92,95531.12,0,0
718,CASH_OUT,980.53,C904689266,12296.17,11315.64,C637101700,20553.59,21534.12,0,0
394,CASH_OUT,13038.76,C426493578,29975.84,16937.08,C788675739,24965.52,38004.28,0,0
339,CASH_OUT,66352.15,C880579928,138965.21,72613.06,M219354239,0.0,0.0,0,0
22,TRANSFER,11208.6,C942910475,22874.86,11666.26,M962952313,0.0,0.0,0,0
105,TRANSFER,2844.46,C705275005,223900.78,221056.32,C748547358,924777.41,927621.87,0,0
466,CASH_IN,54635.3,C379648695,7154.15,0.0,M999661919,0.0,0.0,0,0
459,PAYMENT,10469.02,C165946817,12148.63,1679.61,C455686893,1966210.63,1976679.65,0,0
432,CASH_OUT,5817.87,C775705787,97609.47,91791.6,C271011192,1319949.48,1325767.35,0,0
716,CASH_OUT,95345.36,C608052255,17325.13,0.0,C362920130,64521.4,159866.76,0,0
619,PAYMENT,4609.07,C720774271,3012770.79,3008161.72,C596296602,25523.2,30132.27,0,0
221,CASH_IN,3297.74,C281547449,314501.69,311203.95,C875291270,220480.03,223777.77,0,0
379,CASH_OUT,2092.03,C715103737,166759.61,164667.58,C174992570,66972.11,69064.14,0,0
222,CASH_OUT,50214.65,C155426425,74820.64,24605.99,C107390903,581138.84,631353.49,0,0
258,PAYMENT,15389.94,C804718104,29924.5,14534.56,C903812343,3050.55,18440.49,0,0
713,CASH_OUT,3900.23,C413267622,35880.97,31980.74,M134706089,0.0,0.0,0,0
367,PAYMENT,935.92,C968545231,11271.25,10335.33,C832317261,3913377.45,3914313.37,0,0
349,PAYMENT,67042.6,C891755830,91492.32,24449.72,C826786176,73501.81,140544.41,0,0
225,CASH_OUT,3987.16,C770355280,4955.45,968.29,C536311454,555209.12,559196.28,0,0
714,PAYMENT,529.12,C129311097,1106478.94,1105949.82,M658096119,0.0,0.0,0,0
738,TRANSFER,9237.43,C407965966,67645.98,58408.55,M604883307,0.0,0.0,0,0
236,CASH_OUT,38139.93,C620507291,926831.37,888691.44,C513729471,28120.41,66260.34,0,0
183,CASH_OUT,23865.71,C188594622,357358.12,333492.41,C175554497,3490931.86,3514797.57,0,0
712,CASH_OUT,9152.62,C236173369,52124.75,42972.13,M940785729,0.0,0.0,0,0
444,PAYMENT,4176.82,C642879692,146080.43,141903.61,C547846556,60947.23,65124.05,0,0
623,CASH_IN,3494.87,C182530219,25531.97,22037.1,C379204274,2197127.53,2200622.4,0,0
6,PAYMENT,54938.19,C941558920,49389.35,0.0,C868773997,523082.37,578020.56,0,0
236,CASH_OUT,433.02,C398337874,12680.24,12247.22,C676965985,75469.23,75902.25,0,0
127,TRANSFER,1951.26,C370637678,1674896.12,1672944.86,C229903401,3919451.01,3921402.27,0,0
104,CASH_IN,7018.15,C242312411,87217.09,80198.94,C868578864,51033.8,58051.95,0,0
480,PAYMENT,406.88,C761207811,325318.27,324911.39,C933864175,44748.76,45155.64,0,0
155,CASH_OUT,5843.42,C401691319,24940.86,19097.44,C751736500,20958.52,26801.94,0,0
257,CASH_OUT,1286.34,C395512122,1405008.7,1403722.36,M794806885,0.0,0.0,0,0
235,CASH_IN,16517.72,C375904108,14055.62,0.0,C673561540,24255.45,40773.17,0,0
500,PAYMENT,3429.64,C115250362,47577.34,44147.7,C867472238,121894.23,125323.87,0,0
289,PAYMENT,4448.88,C896103507,23339.87,18890.99,C125469289,81335.09,85783.97,0,0
510,CASH_OUT,3088.47,C219775258,103760.6,100672.13,C570858471,57074.54,60163.01,0,0
552,PAYMENT,22344.46,C748348443,15036.55,0.0,C616263188,103298.57,125643.03,0,0
709,CASH_IN,7307.33,C287490184,195084.2,187776.87,M988793910,0.0,0.0,0,0
569,TRANSFER,33492.62,C735408331,101347.32,67854.7,C879570659,3875805.63,3909298.25,0,0
298,CASH_OUT,49609.48,C893460026,43556.89,0.0,C164195017,393657.35,443266.83,0,0
610,PAYMENT,5268.15,C262280626,7108.09,1839.94,C414566696,194575.44,199843.59,0,0
137,PAYMENT,2847.9,C807762976,50935.89,48087.99,C971515860,71014.41,73862.31,0,0
376,CASH_IN,4322.42,C579590189,48499.92,44177.5,M527775236,0.0,0.0,0,0
87,CASH_IN,439211.16,C497034107,359626.34,0.0,C989388663,46360.06,485571.22,0,0
419,TRANSFER,3209.22,C967412340,33562.45,30353.23,M982954817,0.0,0.0,0,0
199,TRANSFER,6234.77,C288333634,8444.33,2209.56,C878624463,143796.19,150030.96,0,0
463,CASH_OUT,11177.92,C380517824,1734.17,0.0,C925451398,220391.44,231569.36,0,0
437,CASH_IN,18395.35,C940232725,596179.57,577784.22,C142849232,3033013.0,3051408.35,0,0
310,PAYMENT,9462.12,C852451295,41899.0,32436.88,C490169075,66389.5,75851.62,0,0
596,CASH_OUT,115949.77,C353613398,115577.03,0.0,C528884094,2730990.56,2846940.33,0,0
281,CASH_OUT,11544.37,C620677295,21353.45,9809.08,C869469831,108420.86,119965.23,0,0
323,CASH_OUT,6477.4,C294142387,18074.14,11596.74,C649283044,242510.1,248987.5,0,0
702,CASH_IN,33989.88,C958319153,49439.36,15449.48,M775671577,0.0,0.0,0,0
152,CASH_OUT,2143.2,C666279467,11260.37,9117.17,M797534689,0.0,0.0,0,0
302,CASH_IN,18192.99,C135530684,28703.7,10510.71,C572495586,30312.06,48505.05,0,0
278,PAYMENT,4646.02,C468130224,249931.22,245285.2,C560193439,800354.37,805000.39,0,0
651,PAYMENT,55740.37,C190625378,243689.6,187949.23,C945489578,5320831.74,5376572.11,0,0
688,CASH_OUT,62563.28,C255767997,21907.65,0.0,C233205030,132274.85,194838.13,0,0
8,PAYMENT,6240.83,C739460592,37850.27,31609.44,M211264367,0.0,0.0,0,0
235,PAYMENT,2196.05,C982319181,1273.77,0.0,C256748846,17248.72,19444.77,0,0
675,CASH_OUT,496.04,C265517620,2120.63,1624.59,C381856258,68668.22,69164.26,0,0
561,CASH_IN,11359.57,C999381416,21399.04,10039.47,C913832329,360042.86,371402.43,0,0
302,PAYMENT,330.65,C632520406,65350.17,65019.52,C986082452,2265097.72,2265428.37,0,0
38,CASH_OUT,7132.63,C908271285,4714.49,0.0,C722568368,132804.4,139937.03,0,0
136,CASH_IN,3493.15,C543399405,244669.12,241175.97,C909148057,67429.91,70923.06,0,0
421,CASH_OUT,18715.21,C927176115,328554.63,309839.42,C949993941,616547.18,635262.39,0,0
219,PAYMENT,7938.97,C511422431,11090.47,3151.5,C220026868,117228.51,125167.48,0,0
348,PAYMENT,3465.05,C355494114,10155.51,6690.46,M875235388,0.0,0.0,0,0
546,CASH_OUT,28958.09,C809386103,136343.38,107385.29,M281412406,0.0,0.0,0,0
79,PAYMENT,1576.64,C572645050,1686539.93,1684963.29,M493488269,0.0,0.0,0,0
273,PAYMENT,18856.52,C879535586,25975.4,7118.88,C543340540,237601.89,256458.41,0,0
161,PAYMENT,178664.3,C784590590,389601.01,210936.71,C804951238,1717743.05,1896407.35,0,0
687,CASH_OUT,34487.68,C279619035,56786.22,22298.54,M464894655,0.0,0.0,0,0
308,CASH_OUT,4410.9,C326405706,67663.78,63252.88,C252417753,1529826.14,1534237.04,0,0
374,CASH_OUT,1759.02,C720362276,41123.49,39364.47,C360992998,892506.99,894266.01,0,0
733,TRANSFER,32925.06,C888514234,389533.68,356608.62,C954218632,879695.47,912620.53,0,0
9,CASH_OUT,1291.47,C470522239,3151617.46,3150325.99,M618178144,0.0,0.0,0,0
444,PAYMENT,8176.52,C158331864,330992.12,322815.6,C325577036,7708.79,15885.31,0,0
113,CASH_IN,24022.91,C789622604,5658.06,0.0,M384012987,0.0,0.0,0,0
205,CASH_IN,1783.93,C383892497,36010.1,34226.17,C204287930,20937.01,22720.94,0,0
405,CASH_IN,1642.21,C911194689,1218.99,0.0,C454362380,1711948.07,1713590.28,0,0
698,TRANSFER,1122.37,C979964724,3651302.49,3650180.12,C789380446,597763.77,598886.14,0,0
197,PAYMENT,88586.64,C224548001,121063.32,32476.68,C844871951,83994.27,172580.91,0,0
115,CASH_OUT,103545.06,C156396358,12029.23,0.0,M179531577,0.0,0.0,0,0
121,CASH_OUT,101258.03,C279959558,101189.58,0.0,C592033623,1224103.36,1325361.39,0,0
653,CASH_OUT,123763.64,C598232236,2599344.93,2475581.29,C861371949,467841.42,591605.06,0,0
65,PAYMENT,3135.2,C528148969,11244.74,8109.54,M627826710,0.0,0.0,0,0
276,CASH_OUT,534.32,C611350152,19139.08,18604.76,C907993378,535106.68,535641.0,0,0
239,CASH_IN,104283.81,C423590493,5727.15,0.0,C362775165,13929.21,118213.02,0,0
302,CASH_OUT,32655.41,C611386978,186149.84,153494.43,C912801709,179818.22,212473.63,0,0
392,CASH_OUT,28945.35,C901173040,45294.16,16348.81,C379172394,484526.67,513472.02,0,0
522,CASH_IN,1702.7,C907913252,799.12,0.0,C467695264,152912.1,154614.8,0,0
369,CASH_OUT,9372.89,C671789890,117591.03,108218.14,M417067441,0.0,0.0,0,0
